Datetime,Close,High,Low,Open,Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
2025-05-08 00:00:00+00:00,97621.1875,97621.1875,96926.1796875,97037.6875,0
2025-05-08 01:00:00+00:00,97800.9296875,98270.609375,97695.09375,97759.6796875,3705528320
2025-05-08 02:00:00+00:00,98683.1171875,98826.703125,97835.8203125,97835.8203125,0
2025-05-08 03:00:00+00:00,99143.9921875,99143.9921875,98568.3515625,98694.4140625,0
2025-05-08 04:00:00+00:00,98968.3671875,99386.75,98968.3671875,99150.4375,3603525632
2025-05-08 05:00:00+00:00,98761.0234375,99091.8359375,98761.0234375,99022.1015625,1981464576
2025-05-08 06:00:00+00:00,99021.8359375,99021.8359375,98761.640625,98774.703125,112226304
2025-05-08 07:00:00+00:00,99259.609375,99365.765625,99040.234375,99040.234375,2037669888
2025-05-08 08:00:00+00:00,99718.34375,99761.375,99232.8359375,99261.2421875,582873088
2025-05-08 09:00:00+00:00,99769.8515625,99819.828125,99569.6171875,99690.71875,648151040
2025-05-08 10:00:00+00:00,99860.5,99860.5,99708.7734375,99811.53125,1377382400
2025-05-08 11:00:00+00:00,99445.6796875,99819.171875,99445.6796875,99819.171875,0
2025-05-08 12:00:00+00:00,99307.0078125,99539.140625,99282.796875,99442.78125,1177890816
2025-05-08 13:00:00+00:00,99293.3515625,99649.7890625,99122.6796875,99307.734375,0
2025-05-08 14:00:00+00:00,99494.28125,99814.9296875,99224.1328125,99316.0546875,0
2025-05-08 15:00:00+00:00,100842.921875,101513.40625,99389.421875,99389.421875,3311718400
2025-05-08 16:00:00+00:00,101323.0546875,101364.90625,100631.5234375,101013.0859375,4141858816
2025-05-08 17:00:00+00:00,101029.6328125,101688.53125,100964.9609375,101310.4921875,1190957056
2025-05-08 18:00:00+00:00,101381.859375,101451.3125,101044.03125,101044.03125,0
2025-05-08 19:00:00+00:00,101135.890625,101362.0859375,101053.6796875,101351.9375,277065728
2025-05-08 20:00:00+00:00,102553.375,102762.6484375,101286.3515625,101286.3515625,1856372736
2025-05-08 21:00:00+00:00,102775.4921875,103776.3203125,102209.921875,102611.0234375,2127085568
2025-05-08 22:00:00+00:00,102914.453125,103180.5859375,102453.1171875,102815.046875,4125069312
2025-05-08 23:00:00+00:00,103174.828125,103234.4921875,102819.3828125,102969.6328125,554737664
2025-05-09 00:00:00+00:00,102757.4453125,103256.203125,102610.140625,103256.203125,0
2025-05-09 01:00:00+00:00,103076.3046875,103076.3046875,102594.796875,102807.9609375,0
2025-05-09 02:00:00+00:00,102526.640625,103088.3828125,102526.640625,103088.3828125,0
2025-05-09 03:00:00+00:00,102404.171875,102777.3671875,102356.9375,102559.078125,289488896
2025-05-09 04:00:00+00:00,102781.3359375,102781.3359375,102378.6171875,102427.640625,0
2025-05-09 05:00:00+00:00,102936.296875,102944.625,102601.8046875,102799.7265625,0
2025-05-09 06:00:00+00:00,103194.921875,103234.6328125,102920.5390625,102947.703125,0
2025-05-09 07:00:00+00:00,103727.40625,104178.1171875,103151.671875,103210.140625,2758832128
2025-05-09 08:00:00+00:00,102924.234375,103875.1640625,102782.1640625,103704.4609375,2497691648
2025-05-09 09:00:00+00:00,102919.921875,103217.1484375,102480.7109375,102988.7890625,936583168
2025-05-09 10:00:00+00:00,103404.546875,103418.4375,102867.2578125,102918.90625,881270784
2025-05-09 11:00:00+00:00,103010.375,103402.2421875,102872.2265625,103280.796875,2010357760
2025-05-09 12:00:00+00:00,102890.3671875,103116.203125,102825.8046875,102937.625,0
2025-05-09 13:00:00+00:00,103717.921875,103771.9609375,102896.0546875,102896.0546875,209199104
2025-05-09 14:00:00+00:00,103136.1875,103645.8359375,102489.21875,103645.8359375,0
2025-05-09 15:00:00+00:00,102872.546875,103234.0859375,102708.28125,103142.09375,0
2025-05-09 16:00:00+00:00,102377.6875,102906.5703125,102377.6875,102883.390625,0
2025-05-09 17:00:00+00:00,103199.71875,103199.71875,102413.609375,102478.421875,312377344
2025-05-09 18:00:00+00:00,103248.21875,103361.8359375,102973.3203125,103191.328125,0
2025-05-09 19:00:00+00:00,103134.65625,103282.796875,102927.9921875,103216.7265625,0
2025-05-09 20:00:00+00:00,103185.5703125,103418.5,103164.9921875,103164.9921875,0
2025-05-09 21:00:00+00:00,102957.0,103205.3125,102804.2890625,103191.578125,0
2025-05-09 22:00:00+00:00,102793.5390625,103066.6953125,102783.859375,102966.796875,0
2025-05-09 23:00:00+00:00,102973.296875,102973.296875,102776.59375,102788.265625,0
2025-05-10 00:00:00+00:00,102862.1875,103114.7734375,102842.6953125,102996.7890625,0
2025-05-10 01:00:00+00:00,103004.6328125,103080.6015625,102862.6328125,102863.0625,0
2025-05-10 02:00:00+00:00,103135.1640625,103244.140625,102962.640625,102992.3125,0
2025-05-10 03:00:00+00:00,103196.5703125,103198.9375,103004.5234375,103141.625,0
2025-05-10 04:00:00+00:00,103160.4375,103216.5,103064.9765625,103205.40625,0
2025-05-10 05:00:00+00:00,103332.5078125,103332.5078125,103123.9609375,103152.4140625,0
2025-05-10 06:00:00+00:00,103691.8671875,103837.6484375,103343.171875,103343.171875,0
2025-05-10 07:00:00+00:00,103817.40625,104041.953125,103653.3671875,103897.7578125,0
2025-05-10 08:00:00+00:00,103605.0078125,103999.3046875,103519.234375,103805.2734375,0
2025-05-10 09:00:00+00:00,103813.703125,103837.7890625,103406.3203125,103612.0234375,0
2025-05-10 10:00:00+00:00,103646.0703125,103852.2734375,103613.765625,103767.1484375,0
2025-05-10 11:00:00+00:00,103415.7890625,103641.9921875,103409.96875,103620.671875,0
2025-05-10 12:00:00+00:00,103652.359375,103783.765625,103449.84375,103449.84375,0
2025-05-10 13:00:00+00:00,103627.7421875,103761.8515625,103554.6640625,103681.1640625,0
2025-05-10 14:00:00+00:00,103536.15625,103669.171875,103437.8125,103631.234375,0
2025-05-10 15:00:00+00:00,103176.0546875,103531.84375,103174.0859375,103528.8359375,0
2025-05-10 16:00:00+00:00,103406.3515625,103490.3515625,103156.171875,103156.171875,276668416
2025-05-10 17:00:00+00:00,103223.5,103548.0625,103208.1875,103423.046875,0
2025-05-10 18:00:00+00:00,103266.578125,103306.4609375,103079.3203125,103175.65625,401190912
2025-05-10 19:00:00+00:00,103207.4453125,103299.5078125,103096.5625,103255.359375,0
2025-05-10 20:00:00+00:00,103186.765625,103309.28125,103118.515625,103213.5625,649936896
2025-05-10 21:00:00+00:00,103756.359375,103783.4375,103187.4765625,103199.46875,0
2025-05-10 22:00:00+00:00,103638.3515625,103794.953125,103575.0,103775.53125,1234296832
2025-05-10 23:00:00+00:00,104779.5703125,104916.953125,103595.4140625,103617.8671875,2083909632
2025-05-11 00:00:00+00:00,104408.3828125,104908.265625,104006.265625,104692.9609375,435695616
2025-05-11 01:00:00+00:00,104077.7109375,104496.7890625,103937.8046875,104425.453125,448913408
2025-05-11 02:00:00+00:00,103757.65625,104257.484375,103528.4765625,104102.171875,862781440
2025-05-11 03:00:00+00:00,104055.6796875,104171.2578125,103724.2109375,103736.1484375,1104846848
2025-05-11 04:00:00+00:00,104153.9140625,104363.390625,104021.53125,104049.0234375,0
2025-05-11 05:00:00+00:00,103834.7578125,104193.5859375,103834.7578125,104129.921875,528785408
2025-05-11 06:00:00+00:00,103860.484375,103959.2265625,103648.390625,103846.5,0
2025-05-11 07:00:00+00:00,103425.828125,103864.1171875,103425.828125,103864.1171875,0
2025-05-11 08:00:00+00:00,103864.234375,103981.1484375,103394.8671875,103394.8671875,390885376
2025-05-11 09:00:00+00:00,104353.4375,104456.6328125,103853.5390625,103855.890625,0
2025-05-11 10:00:00+00:00,104535.65625,104535.65625,104212.703125,104363.328125,0
2025-05-11 11:00:00+00:00,104674.3828125,104715.671875,104406.6796875,104588.71875,0
2025-05-11 12:00:00+00:00,104636.7890625,104813.875,104545.453125,104665.7734375,5124096
2025-05-11 13:00:00+00:00,104085.578125,104646.90625,104085.578125,104605.65625,1095897088
2025-05-11 14:00:00+00:00,104244.984375,104300.2734375,103834.3125,104010.5859375,2135810048
2025-05-11 15:00:00+00:00,104156.5390625,104642.3984375,103953.625,104185.375,0
2025-05-11 16:00:00+00:00,103981.625,104181.734375,103813.6328125,104153.546875,1048850432
2025-05-11 17:00:00+00:00,104071.46875,104140.8046875,103857.125,103995.9296875,0
2025-05-11 18:00:00+00:00,104554.0,104803.5546875,103895.9375,104054.5,939913216
2025-05-11 19:00:00+00:00,104438.7890625,104646.1171875,104405.9609375,104562.1875,0
2025-05-11 20:00:00+00:00,104306.3359375,104447.203125,104260.3203125,104447.203125,957644800
2025-05-11 21:00:00+00:00,104320.8125,104367.203125,104030.171875,104296.9609375,0
2025-05-11 22:00:00+00:00,103798.9296875,104513.6953125,103617.90625,104376.625,734269440
2025-05-11 23:00:00+00:00,104087.2109375,104087.2109375,103788.984375,103808.9140625,0
2025-05-12 00:00:00+00:00,104592.6796875,104645.234375,104109.4921875,104126.796875,0
2025-05-12 01:00:00+00:00,104025.3046875,105015.796875,103813.6953125,104600.890625,1092288512
2025-05-12 02:00:00+00:00,103885.7265625,104171.96875,103776.34375,103988.7734375,233504768
2025-05-12 03:00:00+00:00,104078.9296875,104078.9296875,103724.8046875,103880.1015625,0
2025-05-12 04:00:00+00:00,104079.2578125,104153.8203125,103853.8828125,104090.8203125,0
2025-05-12 05:00:00+00:00,103933.296875,104061.8203125,103769.9921875,104061.8203125,806166528
2025-05-12 06:00:00+00:00,104376.625,104405.2109375,103828.6640625,103938.90625,0
2025-05-12 07:00:00+00:00,104466.96875,105686.765625,104307.4765625,104379.9140625,3685863424
2025-05-12 08:00:00+00:00,104622.9921875,104720.5703125,104119.8671875,104486.921875,996237312
2025-05-12 09:00:00+00:00,104440.4765625,104653.2734375,104387.390625,104606.3671875,352141312
2025-05-12 10:00:00+00:00,104507.0078125,104507.0078125,104220.625,104433.5,1181691904
2025-05-12 11:00:00+00:00,103752.0625,104605.40625,103715.2265625,104517.09375,0
2025-05-12 12:00:00+00:00,103934.921875,104106.4140625,103757.0546875,103757.0546875,1814982656
2025-05-12 13:00:00+00:00,104282.0234375,104588.8671875,103699.6875,103909.2890625,82976768
2025-05-12 14:00:00+00:00,102823.6640625,104337.1328125,102609.5546875,104301.0078125,3023851520
2025-05-12 15:00:00+00:00,102535.0078125,103173.9140625,102479.5390625,102791.8359375,2092466176
2025-05-12 16:00:00+00:00,102840.4453125,103038.609375,102505.0234375,102509.984375,442380288
2025-05-12 17:00:00+00:00,102569.453125,103078.8828125,102569.453125,102848.0078125,0
2025-05-12 18:00:00+00:00,101717.5,102618.109375,101023.7578125,102566.859375,2328780800
2025-05-12 19:00:00+00:00,101806.8359375,102044.8984375,101546.390625,101665.6796875,1346269184
2025-05-12 20:00:00+00:00,102715.2890625,102854.875,101781.6484375,101862.5078125,1814028288
2025-05-12 21:00:00+00:00,102545.7890625,102711.671875,102369.1796875,102671.1015625,373633024
2025-05-12 22:00:00+00:00,102864.3828125,102938.046875,102424.921875,102514.6015625,0
2025-05-12 23:00:00+00:00,102855.1796875,103119.09375,102845.4140625,102886.59375,0
2025-05-13 00:00:00+00:00,102290.5546875,102809.5859375,102215.3515625,102809.5859375,0
2025-05-13 01:00:00+00:00,102486.0,102719.25,102120.2421875,102277.0078125,0
2025-05-13 02:00:00+00:00,102054.34375,102451.921875,101770.234375,102451.921875,1557561344
2025-05-13 03:00:00+00:00,101756.9296875,102133.671875,101578.5859375,102063.140625,859656192
2025-05-13 04:00:00+00:00,102729.2421875,102729.2421875,101711.2109375,101711.2109375,346247168
2025-05-13 05:00:00+00:00,102453.6640625,102704.6796875,102298.65625,102704.6796875,1112334336
2025-05-13 06:00:00+00:00,102547.78125,102659.21875,102356.3203125,102464.109375,193564672
2025-05-13 07:00:00+00:00,102644.203125,102917.65625,102543.4921875,102543.4921875,0
2025-05-13 08:00:00+00:00,102746.5546875,102925.53125,102581.2109375,102680.6796875,0
2025-05-13 09:00:00+00:00,103485.578125,103499.3359375,102725.65625,102725.65625,0
2025-05-13 10:00:00+00:00,103609.734375,103629.5078125,103301.078125,103498.890625,0
2025-05-13 11:00:00+00:00,103705.9375,103830.4296875,103495.296875,103584.5,0
2025-05-13 12:00:00+00:00,103703.5078125,103906.65625,103483.328125,103741.71875,0
2025-05-13 13:00:00+00:00,103782.71875,103888.1875,103462.0390625,103690.9609375,219295744
2025-05-13 14:00:00+00:00,103191.15625,103752.9296875,102919.890625,103752.9296875,0
2025-05-13 15:00:00+00:00,103656.6953125,103850.0234375,103163.625,103183.765625,0
2025-05-13 16:00:00+00:00,103784.71875,104356.109375,103579.9921875,103698.0703125,0
2025-05-13 17:00:00+00:00,104288.9296875,104288.9296875,103756.9375,103756.9375,861798400
2025-05-13 18:00:00+00:00,104372.9609375,104431.0859375,104136.984375,104292.7734375,0
2025-05-13 19:00:00+00:00,104718.34375,104987.0546875,104217.828125,104380.2890625,722612224
2025-05-13 20:00:00+00:00,104629.625,104846.1484375,104505.4375,104846.1484375,0
2025-05-13 21:00:00+00:00,104366.6875,104621.4140625,104291.5859375,104611.1640625,735215616
2025-05-13 22:00:00+00:00,104163.515625,104410.078125,104141.859375,104370.0546875,0
2025-05-13 23:00:00+00:00,104211.1328125,104280.796875,103996.3125,104011.8671875,936787968
2025-05-14 00:00:00+00:00,103921.6640625,104159.984375,103816.8125,104159.984375,271360000
2025-05-14 01:00:00+00:00,103767.5234375,104028.8046875,103741.96875,103927.8203125,0
2025-05-14 02:00:00+00:00,103718.515625,103741.2421875,103532.4921875,103737.7578125,0
2025-05-14 03:00:00+00:00,103570.0,103726.2578125,103469.7890625,103692.1953125,16215834624
2025-05-14 04:00:00+00:00,103717.421875,103806.5859375,103481.796875,103535.578125,0
2025-05-14 05:00:00+00:00,103857.3046875,103953.2265625,103708.7890625,103715.3984375,463781888
2025-05-14 06:00:00+00:00,103761.59375,103906.3046875,103676.3828125,103876.1875,0
2025-05-14 07:00:00+00:00,103775.3671875,103775.3671875,103420.921875,103749.5390625,270336000
2025-05-14 08:00:00+00:00,103482.8125,103814.0625,103482.8125,103706.40625,298606592
2025-05-14 09:00:00+00:00,103488.515625,103488.515625,102937.3984375,103240.2890625,482217984
2025-05-14 10:00:00+00:00,103752.28125,103895.9765625,103463.0703125,103479.46875,81965056
2025-05-14 11:00:00+00:00,103917.234375,104075.6328125,103705.0078125,103705.0078125,383909888
2025-05-14 12:00:00+00:00,104011.2109375,104183.2109375,103916.7265625,103943.3671875,0
2025-05-14 13:00:00+00:00,103871.546875,104269.484375,103608.3203125,104004.6328125,547545088
2025-05-14 14:00:00+00:00,103276.1484375,103943.6875,102975.9453125,103943.6875,752660480
2025-05-14 15:00:00+00:00,103488.6953125,103501.609375,102890.1953125,103273.3515625,298192896
2025-05-14 16:00:00+00:00,103384.6171875,103611.2578125,103234.9921875,103500.7578125,0
2025-05-14 17:00:00+00:00,103248.8828125,103401.3203125,102632.3515625,103379.90625,0
2025-05-14 18:00:00+00:00,103406.953125,103436.125,103072.8203125,103237.484375,555749376
2025-05-14 19:00:00+00:00,103299.3046875,103723.375,103299.3046875,103497.7890625,0
2025-05-14 20:00:00+00:00,103564.7265625,103656.6953125,103329.71875,103350.4609375,0
2025-05-14 21:00:00+00:00,103629.21875,103660.71875,103486.75,103563.5234375,0
2025-05-14 22:00:00+00:00,103511.5078125,103614.0,103467.0859375,103614.0,255946752
2025-05-14 23:00:00+00:00,103542.5,103594.21875,103448.9609375,103494.9921875,0
2025-05-15 00:00:00+00:00,103806.5546875,103872.421875,103508.1015625,103531.7265625,3264512
2025-05-15 01:00:00+00:00,103062.6875,103805.2734375,103010.8359375,103805.2734375,0
2025-05-15 02:00:00+00:00,103073.8359375,103212.9609375,102943.4140625,103060.671875,0
2025-05-15 03:00:00+00:00,102780.8125,103101.2890625,102769.4375,103064.3046875,214183936
2025-05-15 04:00:00+00:00,102903.890625,102940.0234375,102726.8359375,102757.2421875,0
2025-05-15 05:00:00+00:00,102388.453125,102897.1953125,102383.0625,102897.1953125,550174720
2025-05-15 06:00:00+00:00,102233.9375,102656.71875,102198.4453125,102408.09375,0
2025-05-15 07:00:00+00:00,101819.8515625,102424.5625,101752.96875,102287.8828125,1181728768
2025-05-15 08:00:00+00:00,102325.1328125,102325.1328125,101913.78125,101956.3515625,0
2025-05-15 09:00:00+00:00,101898.3359375,102260.21875,101548.4921875,102260.21875,0
2025-05-15 10:00:00+00:00,101754.7109375,101928.2421875,101643.90625,101832.5234375,444653568
2025-05-15 11:00:00+00:00,102374.3203125,102435.7578125,101808.390625,101825.0625,404975616
2025-05-15 12:00:00+00:00,102535.328125,102801.109375,102308.5078125,102395.5625,0
2025-05-15 13:00:00+00:00,102146.3046875,102765.6953125,101647.171875,102565.40625,344428544
2025-05-15 14:00:00+00:00,101945.0546875,102352.296875,101450.0703125,102126.9921875,0
2025-05-15 15:00:00+00:00,103227.4765625,103258.15625,101967.609375,101967.609375,0
2025-05-15 16:00:00+00:00,103783.046875,103791.21875,103062.40625,103270.8125,739106816
2025-05-15 17:00:00+00:00,103981.28125,104148.5859375,103693.2421875,103813.953125,610713600
2025-05-15 18:00:00+00:00,102679.7109375,103979.34375,102679.7109375,103979.34375,251060224
2025-05-15 19:00:00+00:00,103219.03125,103219.03125,102643.234375,102701.4296875,1775292416
2025-05-15 20:00:00+00:00,103468.40625,103484.8671875,102941.625,103185.015625,162799616
2025-05-15 21:00:00+00:00,103267.3359375,103454.640625,102777.46875,103454.640625,1374232576
2025-05-15 22:00:00+00:00,103521.234375,103947.8515625,103276.171875,103276.171875,0
2025-05-15 23:00:00+00:00,103743.5859375,103868.5390625,103289.3828125,103514.1328125,1656754176
2025-05-16 00:00:00+00:00,103732.1640625,104001.734375,103702.796875,103752.484375,0
2025-05-16 01:00:00+00:00,104028.8984375,104067.109375,103496.921875,103747.3203125,1242583040
2025-05-16 02:00:00+00:00,104182.0,104416.515625,103955.4296875,104057.6953125,0
2025-05-16 03:00:00+00:00,104033.7421875,104309.265625,104033.7421875,104183.0234375,1226321920
2025-05-16 04:00:00+00:00,103916.515625,104178.3046875,103834.359375,104041.1328125,950448128
2025-05-16 05:00:00+00:00,103933.5,104136.6796875,103873.4921875,103922.8828125,0
2025-05-16 06:00:00+00:00,103987.6796875,104092.21875,103916.75,103919.4375,0
2025-05-16 07:00:00+00:00,103732.0546875,104147.015625,103732.0546875,103987.140625,478277632
2025-05-16 08:00:00+00:00,103421.015625,103753.7734375,103137.4765625,103741.125,0
2025-05-16 09:00:00+00:00,103808.6953125,103808.6953125,103417.59375,103417.59375,1009291264
2025-05-16 10:00:00+00:00,103857.40625,103881.8984375,103674.609375,103805.5078125,257441792
2025-05-16 11:00:00+00:00,103676.6640625,103901.8359375,103603.8203125,103851.25,0
2025-05-16 12:00:00+00:00,103547.796875,103778.890625,103547.796875,103665.6171875,0
2025-05-16 13:00:00+00:00,104081.1953125,104081.1953125,103494.3046875,103558.6796875,0
2025-05-16 14:00:00+00:00,103583.4453125,104028.296875,103396.75,104028.296875,473636864
2025-05-16 15:00:00+00:00,104135.71875,104178.8203125,103604.6328125,103604.6328125,0
2025-05-16 16:00:00+00:00,104216.53125,104485.3828125,103904.53125,104173.96875,66191360
2025-05-16 17:00:00+00:00,103865.796875,104380.15625,103832.625,104193.1328125,0
2025-05-16 18:00:00+00:00,103770.1484375,104088.1640625,103746.234375,103889.421875,0
2025-05-16 19:00:00+00:00,104017.1328125,104018.640625,103618.0,103732.6328125,0
2025-05-16 20:00:00+00:00,103622.4140625,104023.0390625,103552.609375,104021.8984375,84217856
2025-05-16 21:00:00+00:00,103608.6953125,103799.1796875,103539.890625,103708.40625,0
2025-05-16 22:00:00+00:00,103504.625,103613.109375,103448.0,103612.0078125,575115264
2025-05-16 23:00:00+00:00,103480.421875,103690.5703125,103460.9453125,103535.2265625,0
2025-05-17 00:00:00+00:00,103385.109375,103559.625,103164.453125,103495.78125,507064320
2025-05-17 01:00:00+00:00,102819.8125,103374.8984375,102675.53125,103374.8984375,95252480
2025-05-17 02:00:00+00:00,103274.3359375,103327.3125,102804.5703125,102851.546875,0
2025-05-17 03:00:00+00:00,103541.1875,103541.328125,103205.1328125,103289.3515625,0
2025-05-17 04:00:00+00:00,103652.359375,103663.1484375,103495.3359375,103526.1640625,2262257664
2025-05-17 05:00:00+00:00,103361.2109375,103695.9453125,103361.2109375,103666.3359375,0
2025-05-17 06:00:00+00:00,103489.5234375,103522.421875,103308.7578125,103370.1328125,559013888
2025-05-17 07:00:00+00:00,103450.328125,103630.140625,103450.328125,103487.4609375,0
2025-05-17 08:00:00+00:00,103430.1328125,103558.3046875,103150.75,103473.390625,0
2025-05-17 09:00:00+00:00,102946.671875,103485.4765625,102849.2578125,103443.9296875,853356544
2025-05-17 10:00:00+00:00,102880.9453125,103047.1953125,102860.109375,102920.671875,0
2025-05-17 11:00:00+00:00,103014.3203125,103108.265625,102787.21875,102902.2109375,0
2025-05-17 12:00:00+00:00,102951.1953125,103060.8828125,102944.0,103017.671875,0
2025-05-17 13:00:00+00:00,102698.828125,103090.0859375,102691.1796875,102957.671875,0
2025-05-17 14:00:00+00:00,103150.3671875,103168.0859375,102722.484375,102722.484375,0
2025-05-17 15:00:00+00:00,102985.5078125,103164.8125,102972.890625,103149.2890625,0
2025-05-17 16:00:00+00:00,102900.953125,103120.8203125,102792.21875,102967.3046875,0
2025-05-17 17:00:00+00:00,103165.0625,103311.484375,102957.8828125,102957.8828125,0
2025-05-17 18:00:00+00:00,103003.96875,103271.125,103003.96875,103165.6875,842035200
2025-05-17 19:00:00+00:00,103207.40625,103207.40625,102963.296875,103022.046875,0
2025-05-17 20:00:00+00:00,103404.640625,103430.265625,103118.046875,103181.234375,0
2025-05-17 21:00:00+00:00,103270.0,103458.5625,103185.5859375,103402.546875,1402716160
2025-05-17 22:00:00+00:00,103103.296875,103264.6640625,102965.75,103264.6640625,0
